session_id,player_id,session_date,day_number,mode,duration_min,kills,deaths,won,platform
22239,P03074,2026-03-30,0,Warzone,43,3,12,0,PS5
22240,P03074,2026-04-02,3,Warzone,31,0,13,1,PS5
22241,P03074,2026-04-02,3,Campaign,66,1,15,0,PS5
22242,P03074,2026-04-30,31,Warzone,47,3,8,0,PS5
22243,P03074,2026-04-30,31,Warzone,36,4,5,0,PS5
22244,P03074,2026-04-30,31,Warzone,53,1,10,0,PS5
22245,P03075,2026-01-18,0,Warzone,67,12,6,0,PS5
22246,P03075,2026-01-20,2,Warzone,51,0,7,0,PS5
22247,P03075,2026-01-20,2,Multiplayer,5,12,10,1,PS5
22248,P03075,2026-01-20,2,Warzone,32,6,12,0,PS5
22249,P03075,2026-01-25,7,Warzone,32,0,9,1,PS5
22250,P03075,2026-01-25,7,Warzone,53,8,4,0,PS5
22251,P03075,2026-01-25,7,Multiplayer,32,3,2,1,PS5
22252,P03075,2026-01-26,8,Warzone,41,13,6,1,PS5
22253,P03075,2026-01-26,8,Campaign,54,14,6,0,PS5
22254,P03075,2026-01-26,8,Multiplayer,10,2,8,0,PS5
22255,P03075,2026-02-02,15,Warzone,71,12,6,1,PS5
22256,P03076,2026-01-30,0,Multiplayer,44,7,7,0,Xbox
22257,P03077,2026-01-23,0,Multiplayer,38,2,11,0,Xbox
22258,P03077,2026-01-24,1,Warzone,45,6,12,0,Xbox
22259,P03077,2026-01-24,1,Warzone,14,9,4,0,Xbox
22260,P03077,2026-01-24,1,Warzone,87,10,7,0,Xbox
22261,P03077,2026-01-28,5,Warzone,55,9,10,0,Xbox
22262,P03077,2026-01-28,5,Multiplayer,68,15,7,0,Xbox
22263,P03077,2026-01-28,5,Warzone,39,7,10,0,Xbox
22264,P03078,2026-01-21,0,Warzone,99,8,5,0,PC
22265,P03078,2026-01-27,6,Warzone,55,6,10,0,PC
22266,P03078,2026-02-01,11,Campaign,118,11,13,1,PC
22267,P03078,2026-02-01,11,Warzone,41,0,16,1,PC
22268,P03078,2026-02-11,21,Multiplayer,43,6,9,0,PC
22269,P03079,2026-03-24,0,Warzone,66,2,11,0,PS5
22270,P03079,2026-04-01,8,Multiplayer,55,10,13,1,PS5
22271,P03079,2026-04-05,12,Warzone,54,9,11,0,PS5
22272,P03079,2026-04-09,16,Warzone,41,4,10,0,PS5
22273,P03079,2026-04-23,30,Multiplayer,68,7,9,1,PS5
22274,P03079,2026-05-10,47,Warzone,65,5,15,0,PS5
22275,P03080,2026-03-14,0,Multiplayer,29,16,5,1,Xbox
22276,P03080,2026-03-17,3,Multiplayer,52,6,9,0,Xbox
22277,P03080,2026-03-18,4,Multiplayer,78,6,10,0,Xbox
22278,P03080,2026-03-21,7,Warzone,75,10,14,0,Xbox
22279,P03081,2026-03-13,0,Warzone,74,5,7,0,PC
22280,P03081,2026-03-13,0,Multiplayer,44,9,4,1,PC
22281,P03081,2026-03-13,0,Campaign,58,9,9,1,PC
22282,P03081,2026-03-14,1,Multiplayer,52,9,9,0,PC
22283,P03081,2026-03-19,6,Multiplayer,54,9,9,0,PC
22284,P03081,2026-03-19,6,Warzone,31,7,9,1,PC
22285,P03081,2026-03-20,7,Multiplayer,21,12,8,1,PC
22286,P03082,2026-01-02,0,Campaign,41,8,6,0,PC
22287,P03082,2026-01-03,1,Warzone,26,5,2,0,PC
22288,P03082,2026-01-06,4,Multiplayer,79,8,9,0,PC
22289,P03082,2026-01-07,5,Warzone,68,9,4,1,PC
22290,P03082,2026-01-11,9,Warzone,35,4,3,1,PC
22291,P03082,2026-01-12,10,Multiplayer,35,13,13,0,PC
22292,P03082,2026-01-12,10,Warzone,35,10,8,1,PC
22293,P03082,2026-01-12,10,Multiplayer,36,12,2,0,PC
22294,P03082,2026-02-10,39,Warzone,72,8,2,0,PC
22295,P03082,2026-02-27,56,Warzone,40,4,5,0,PC
22296,P03083,2026-03-08,0,Multiplayer,46,7,12,0,PC
22297,P03083,2026-03-10,2,Campaign,6,12,13,0,PC
22298,P03083,2026-03-10,2,Warzone,48,7,9,0,PC
22299,P03083,2026-03-11,3,Warzone,18,7,15,0,PC
22300,P03083,2026-03-17,9,Multiplayer,49,2,16,0,PC
22301,P03083,2026-03-19,11,Multiplayer,46,4,11,0,PC
22302,P03083,2026-03-28,20,Multiplayer,80,0,11,0,PC
22303,P03083,2026-03-28,20,Warzone,30,11,12,0,PC
22304,P03083,2026-03-29,21,Warzone,24,15,12,0,PC
22305,P03083,2026-03-29,21,Campaign,16,4,12,0,PC
22306,P03083,2026-03-29,21,Warzone,33,8,17,1,PC
22307,P03083,2026-04-16,39,Multiplayer,36,0,11,0,PC
22308,P03083,2026-04-16,39,Multiplayer,56,4,10,0,PC
22309,P03084,2026-03-07,0,Multiplayer,45,7,7,0,Xbox
22310,P03084,2026-03-08,1,Warzone,7,11,11,1,Xbox
22311,P03084,2026-04-27,51,Multiplayer,50,12,14,0,Xbox
22312,P03084,2026-04-28,52,Warzone,26,10,9,0,Xbox
22313,P03084,2026-04-28,52,Warzone,43,3,5,0,Xbox
22314,P03084,2026-04-28,52,Multiplayer,65,11,7,0,Xbox
22315,P03085,2026-01-16,0,Warzone,53,10,11,0,PS5
22316,P03085,2026-01-23,7,Campaign,24,4,2,0,PS5
22317,P03085,2026-01-28,12,Multiplayer,43,5,6,0,PS5
22318,P03085,2026-02-03,18,Warzone,72,11,8,1,PS5
22319,P03085,2026-02-04,19,Warzone,25,7,7,0,PS5
22320,P03085,2026-02-20,35,Multiplayer,33,10,6,1,PS5
22321,P03085,2026-02-20,35,Multiplayer,63,8,10,0,PS5
22322,P03086,2026-01-12,0,Warzone,20,7,4,0,PC
22323,P03086,2026-01-13,1,Multiplayer,8,14,14,0,PC
22324,P03086,2026-01-13,1,Multiplayer,68,18,11,1,PC
22325,P03086,2026-01-13,1,Warzone,28,3,13,0,PC
22326,P03086,2026-01-14,2,Multiplayer,76,14,11,0,PC
22327,P03086,2026-01-17,5,Multiplayer,67,7,8,1,PC
22328,P03086,2026-01-26,14,Warzone,41,7,15,0,PC
22329,P03086,2026-02-07,26,Multiplayer,40,9,13,0,PC
22330,P03087,2026-03-25,0,Warzone,30,9,11,0,Xbox
22331,P03087,2026-03-26,1,Warzone,23,3,7,0,Xbox
22332,P03087,2026-03-26,1,Campaign,49,8,7,0,Xbox
22333,P03087,2026-03-26,1,Multiplayer,24,0,11,0,Xbox
22334,P03087,2026-03-30,5,Warzone,57,12,10,0,Xbox
22335,P03087,2026-04-08,14,Warzone,74,5,16,0,Xbox
22336,P03087,2026-04-08,14,Warzone,60,4,9,0,Xbox
22337,P03087,2026-04-08,14,Warzone,34,12,6,0,Xbox
22338,P03087,2026-04-23,29,Warzone,35,11,6,0,Xbox
22339,P03087,2026-04-23,29,Campaign,28,9,10,0,Xbox
22340,P03088,2026-02-05,0,Warzone,82,10,22,1,Xbox
22341,P03088,2026-02-06,1,Multiplayer,23,1,18,0,Xbox
22342,P03088,2026-02-09,4,Warzone,34,9,20,1,Xbox
22343,P03088,2026-02-09,4,Multiplayer,53,4,17,0,Xbox
22344,P03088,2026-02-13,8,Warzone,28,0,29,1,Xbox
22345,P03088,2026-02-14,9,Campaign,17,4,14,0,Xbox
22346,P03088,2026-03-22,45,Warzone,70,0,20,0,Xbox
22347,P03088,2026-03-22,45,Warzone,51,0,25,1,Xbox
22348,P03088,2026-03-22,45,Campaign,45,3,19,1,Xbox
22349,P03089,2026-02-09,0,Multiplayer,53,0,39,0,PS5
22350,P03089,2026-02-09,0,Warzone,57,2,44,0,PS5
22351,P03089,2026-02-10,1,Warzone,65,4,44,1,PS5
22352,P03089,2026-02-13,4,Warzone,44,1,42,0,PS5
22353,P03089,2026-02-18,9,Warzone,60,1,43,0,PS5
22354,P03089,2026-02-19,10,Multiplayer,43,6,43,0,PS5
22355,P03089,2026-02-23,14,Multiplayer,85,2,46,0,PS5
22356,P03089,2026-02-23,14,Multiplayer,43,1,42,1,PS5
22357,P03089,2026-02-23,14,Warzone,51,4,35,1,PS5
22358,P03089,2026-03-07,26,Warzone,58,9,44,0,PS5
22359,P03089,2026-03-10,29,Multiplayer,59,0,46,0,PS5
22360,P03089,2026-04-08,58,Warzone,33,0,46,0,PS5
22361,P03090,2026-01-26,0,Warzone,81,5,11,0,PS5
22362,P03090,2026-02-04,9,Warzone,34,10,9,1,PS5
22363,P03090,2026-03-14,47,Warzone,81,3,7,0,PS5
22364,P03090,2026-03-14,47,Multiplayer,61,10,14,1,PS5
22365,P03091,2026-01-01,0,Warzone,55,2,15,1,PS5
22366,P03091,2026-01-01,0,Multiplayer,66,0,16,1,PS5
22367,P03091,2026-01-01,0,Warzone,5,0,16,0,PS5
22368,P03091,2026-01-02,1,Warzone,67,0,12,1,PS5
22369,P03091,2026-01-03,2,Warzone,16,0,17,0,PS5
22370,P03091,2026-01-08,7,Warzone,30,2,16,0,PS5
22371,P03092,2026-01-10,0,Campaign,52,4,12,0,PC
22372,P03092,2026-01-16,6,Multiplayer,31,7,14,1,PC
22373,P03092,2026-01-17,7,Campaign,43,12,16,1,PC
22374,P03092,2026-01-24,14,Warzone,20,0,18,0,PC
22375,P03092,2026-02-13,34,Multiplayer,35,11,18,0,PC
22376,P03092,2026-02-18,39,Warzone,17,1,18,0,PC
22377,P03092,2026-03-10,59,Warzone,49,5,18,1,PC
22378,P03093,2026-03-27,0,Multiplayer,24,6,5,1,PC
22379,P03093,2026-03-27,0,Multiplayer,45,3,12,1,PC
22380,P03093,2026-04-02,6,Multiplayer,11,8,13,0,PC
22381,P03093,2026-04-13,17,Multiplayer,83,8,13,0,PC
22382,P03093,2026-05-12,46,Multiplayer,16,8,11,0,PC
22383,P03093,2026-05-12,46,Multiplayer,32,6,9,0,PC
22384,P03093,2026-05-19,53,Warzone,40,3,13,1,PC
22385,P03094,2026-02-20,0,Warzone,53,9,6,0,PC
22386,P03094,2026-02-21,1,Multiplayer,18,10,8,0,PC
22387,P03094,2026-02-22,2,Warzone,36,6,9,1,PC
22388,P03094,2026-03-06,14,Warzone,64,4,14,1,PC
22389,P03094,2026-04-17,56,Campaign,69,7,3,0,PC
22390,P03094,2026-04-17,56,Warzone,61,5,6,0,PC
22391,P03094,2026-04-17,56,Multiplayer,72,7,12,0,PC
22392,P03095,2026-01-29,0,Warzone,27,4,9,1,PS5
22393,P03095,2026-01-30,1,Multiplayer,28,6,5,1,PS5
22394,P03095,2026-02-04,6,Warzone,26,9,12,1,PS5
22395,P03095,2026-02-13,15,Warzone,45,8,9,0,PS5
22396,P03095,2026-03-04,34,Campaign,46,12,10,0,PS5
22397,P03096,2026-03-20,0,Multiplayer,15,5,3,1,PS5
22398,P03096,2026-03-21,1,Warzone,41,16,7,1,PS5
22399,P03096,2026-03-21,1,Warzone,17,12,6,0,PS5
22400,P03096,2026-03-21,1,Campaign,61,18,11,0,PS5
22401,P03096,2026-03-25,5,Multiplayer,36,13,6,0,PS5
22402,P03096,2026-04-15,26,Campaign,78,18,4,0,PS5
22403,P03096,2026-04-15,26,Warzone,76,5,4,0,PS5
22404,P03097,2026-03-20,0,Multiplayer,30,9,8,0,PC
22405,P03097,2026-03-23,3,Multiplayer,44,11,7,0,PC
22406,P03097,2026-04-07,18,Warzone,78,12,9,0,PC
22407,P03097,2026-04-08,19,Multiplayer,54,12,5,1,PC
22408,P03097,2026-04-14,25,Warzone,5,7,1,1,PC
22409,P03097,2026-05-01,42,Multiplayer,76,17,5,0,PC
22410,P03097,2026-05-01,42,Warzone,20,10,5,0,PC
22411,P03098,2026-01-26,0,Warzone,40,6,9,1,Xbox
22412,P03098,2026-01-27,1,Campaign,77,4,8,1,Xbox
22413,P03098,2026-01-27,1,Multiplayer,41,8,8,1,Xbox
22414,P03098,2026-01-27,1,Warzone,74,1,5,0,Xbox
22415,P03098,2026-01-28,2,Multiplayer,18,6,2,0,Xbox
22416,P03098,2026-01-29,3,Warzone,71,6,7,0,Xbox
22417,P03098,2026-01-31,5,Warzone,80,16,8,1,Xbox
22418,P03098,2026-02-03,8,Multiplayer,52,3,10,1,Xbox
22419,P03098,2026-02-03,8,Warzone,36,13,8,1,Xbox
22420,P03098,2026-02-05,10,Warzone,83,11,7,1,Xbox
22421,P03098,2026-02-05,10,Warzone,64,11,10,1,Xbox
22422,P03098,2026-02-07,12,Warzone,19,8,7,0,Xbox
22423,P03098,2026-02-13,18,Campaign,32,7,7,1,Xbox
22424,P03098,2026-02-13,18,Warzone,74,9,5,0,Xbox
22425,P03098,2026-02-14,19,Multiplayer,51,14,12,0,Xbox
22426,P03098,2026-02-14,19,Warzone,41,3,7,0,Xbox
22427,P03098,2026-02-14,19,Multiplayer,39,12,9,0,Xbox
22428,P03098,2026-02-16,21,Warzone,57,7,15,0,Xbox
22429,P03098,2026-02-24,29,Warzone,28,6,8,0,Xbox
22430,P03098,2026-02-24,29,Warzone,40,6,6,1,Xbox
22431,P03098,2026-02-24,29,Multiplayer,55,3,13,1,Xbox
22432,P03098,2026-03-02,35,Multiplayer,5,6,10,0,Xbox
22433,P03098,2026-03-06,39,Multiplayer,78,6,5,1,Xbox
22434,P03098,2026-03-15,48,Warzone,47,7,6,0,Xbox
22435,P03098,2026-03-15,48,Multiplayer,49,8,11,1,Xbox
22436,P03098,2026-03-15,48,Warzone,62,6,2,0,Xbox
22437,P03099,2026-03-19,0,Multiplayer,29,7,10,0,PC
22438,P03099,2026-03-20,1,Multiplayer,5,7,12,0,PC
22439,P03099,2026-03-25,6,Multiplayer,51,7,9,1,PC
22440,P03100,2026-03-08,0,Multiplayer,35,11,4,0,PS5
22441,P03100,2026-03-09,1,Multiplayer,45,9,7,0,PS5
22442,P03100,2026-03-09,1,Warzone,22,12,9,1,PS5
22443,P03100,2026-03-11,3,Warzone,52,15,7,0,PS5
22444,P03100,2026-04-04,27,Multiplayer,42,10,2,0,PS5
22445,P03101,2026-01-10,0,Multiplayer,79,2,15,0,Xbox
22446,P03101,2026-01-11,1,Campaign,83,5,13,0,Xbox
22447,P03101,2026-01-15,5,Warzone,83,14,11,1,Xbox
22448,P03101,2026-01-16,6,Warzone,39,6,20,1,Xbox
22449,P03101,2026-01-25,15,Warzone,5,2,16,0,Xbox
22450,P03101,2026-01-25,15,Warzone,61,8,18,0,Xbox
22451,P03101,2026-01-25,15,Multiplayer,23,13,13,0,Xbox
22452,P03101,2026-01-30,20,Warzone,55,2,9,0,Xbox
22453,P03101,2026-02-02,23,Multiplayer,12,9,14,0,Xbox
22454,P03101,2026-02-08,29,Warzone,68,8,12,1,Xbox
22455,P03101,2026-02-08,29,Warzone,39,4,14,1,Xbox
22456,P03101,2026-02-08,29,Warzone,24,9,14,0,Xbox
22457,P03101,2026-02-11,32,Warzone,53,1,11,1,Xbox
22458,P03101,2026-02-11,32,Warzone,80,9,13,0,Xbox
22459,P03101,2026-02-24,45,Warzone,31,7,10,0,Xbox
22460,P03101,2026-02-24,45,Warzone,56,10,15,0,Xbox
22461,P03101,2026-02-24,45,Multiplayer,72,6,10,1,Xbox
22462,P03102,2026-02-28,0,Warzone,40,14,10,0,PS5
22463,P03102,2026-03-01,1,Warzone,8,4,11,0,PS5
22464,P03102,2026-03-01,1,Campaign,54,10,10,0,PS5
22465,P03102,2026-03-01,1,Warzone,65,12,7,0,PS5
22466,P03102,2026-03-29,29,Warzone,78,12,9,0,PS5
22467,P03102,2026-03-29,29,Multiplayer,21,11,7,0,PS5
22468,P03102,2026-04-10,41,Warzone,29,14,1,0,PS5
22469,P03102,2026-04-10,41,Campaign,59,9,9,0,PS5
22470,P03103,2026-01-31,0,Warzone,5,15,8,1,PC
22471,P03103,2026-02-07,7,Warzone,23,15,9,0,PC
22472,P03104,2026-02-15,0,Warzone,52,4,44,0,Xbox
22473,P03104,2026-02-16,1,Warzone,87,8,43,0,Xbox
22474,P03104,2026-02-21,6,Multiplayer,51,0,52,0,Xbox
22475,P03104,2026-02-21,6,Warzone,66,0,38,1,Xbox
22476,P03105,2026-02-08,0,Multiplayer,33,16,8,0,PC
22477,P03105,2026-02-08,0,Campaign,17,14,4,1,PC
22478,P03105,2026-02-08,0,Multiplayer,40,12,6,0,PC
22479,P03105,2026-02-11,3,Multiplayer,76,10,5,1,PC
22480,P03105,2026-02-13,5,Warzone,56,16,6,0,PC
22481,P03105,2026-02-20,12,Warzone,62,3,7,0,PC
22482,P03105,2026-02-20,12,Warzone,23,9,10,0,PC
22483,P03105,2026-02-20,12,Warzone,30,14,4,1,PC
22484,P03105,2026-03-13,33,Warzone,51,10,6,1,PC
22485,P03105,2026-03-17,37,Warzone,50,10,6,0,PC
22486,P03105,2026-03-28,48,Warzone,52,11,13,0,PC
22487,P03106,2026-01-10,0,Multiplayer,12,13,8,1,Xbox
22488,P03106,2026-01-10,0,Warzone,39,9,6,0,Xbox
22489,P03106,2026-01-10,0,Warzone,8,1,9,0,Xbox
22490,P03106,2026-01-12,2,Multiplayer,58,4,12,0,Xbox
22491,P03106,2026-01-12,2,Multiplayer,78,4,9,0,Xbox
22492,P03106,2026-01-12,2,Multiplayer,27,4,5,0,Xbox
22493,P03106,2026-01-14,4,Campaign,32,2,10,1,Xbox
22494,P03106,2026-01-20,10,Warzone,46,7,10,1,Xbox
22495,P03106,2026-01-20,10,Warzone,44,6,7,0,Xbox
22496,P03107,2026-01-16,0,Warzone,29,8,16,0,Xbox
22497,P03107,2026-01-29,13,Campaign,57,5,16,0,Xbox
22498,P03108,2026-01-18,0,Warzone,34,1,17,1,PC
22499,P03108,2026-01-23,5,Warzone,19,11,7,0,PC
22500,P03108,2026-01-26,8,Warzone,24,1,15,0,PC
22501,P03108,2026-02-21,34,Multiplayer,80,3,12,0,PC
22502,P03108,2026-02-21,34,Warzone,45,12,14,1,PC
22503,P03108,2026-03-01,42,Warzone,63,2,12,0,PC
22504,P03108,2026-03-03,44,Multiplayer,51,5,14,0,PC
22505,P03110,2026-03-17,0,Multiplayer,39,11,12,0,PS5
22506,P03110,2026-03-18,1,Multiplayer,39,8,10,1,PS5
22507,P03110,2026-03-20,3,Multiplayer,27,6,9,0,PS5
22508,P03110,2026-04-06,20,Multiplayer,24,7,10,0,PS5
22509,P03110,2026-04-09,23,Campaign,24,13,10,0,PS5
22510,P03110,2026-04-24,38,Multiplayer,24,8,14,0,PS5
22511,P03111,2026-03-19,0,Campaign,52,9,8,0,Xbox
22512,P03111,2026-03-20,1,Multiplayer,40,10,4,1,Xbox
22513,P03111,2026-03-22,3,Warzone,9,7,4,1,Xbox
22514,P03111,2026-03-22,3,Warzone,36,10,9,0,Xbox
22515,P03111,2026-03-26,7,Warzone,31,8,4,1,Xbox
22516,P03111,2026-03-31,12,Multiplayer,69,11,8,0,Xbox
22517,P03111,2026-03-31,12,Multiplayer,48,9,11,0,Xbox
22518,P03111,2026-03-31,12,Warzone,55,12,2,0,Xbox
22519,P03111,2026-04-09,21,Warzone,60,15,10,0,Xbox
22520,P03111,2026-04-17,29,Multiplayer,73,12,10,0,Xbox
22521,P03111,2026-04-17,29,Warzone,21,10,8,0,Xbox
22522,P03111,2026-04-20,32,Multiplayer,38,11,3,1,Xbox
22523,P03111,2026-04-20,32,Campaign,62,12,4,0,Xbox
22524,P03112,2026-04-01,0,Multiplayer,59,9,6,1,PS5
22525,P03112,2026-04-01,0,Warzone,66,6,5,0,PS5
22526,P03112,2026-04-01,0,Warzone,38,15,4,1,PS5
22527,P03112,2026-04-03,2,Warzone,70,11,3,0,PS5
22528,P03112,2026-04-07,6,Campaign,14,7,1,0,PS5
22529,P03112,2026-05-01,30,Warzone,40,14,7,1,PS5
22530,P03113,2026-01-17,0,Warzone,50,8,1,0,Xbox
22531,P03113,2026-01-18,1,Multiplayer,42,13,5,1,Xbox
22532,P03113,2026-01-18,1,Campaign,11,4,5,0,Xbox
22533,P03113,2026-01-18,1,Warzone,35,10,2,1,Xbox
22534,P03113,2026-01-23,6,Campaign,52,8,3,1,Xbox
22535,P03113,2026-01-30,13,Warzone,31,3,7,0,Xbox
22536,P03113,2026-01-30,13,Campaign,50,17,11,1,Xbox
22537,P03113,2026-01-30,13,Multiplayer,31,12,5,1,Xbox
22538,P03113,2026-02-07,21,Warzone,60,8,7,0,Xbox
22539,P03113,2026-02-13,27,Warzone,40,6,8,0,Xbox
22540,P03113,2026-02-13,27,Warzone,31,6,8,0,Xbox
22541,P03113,2026-03-06,48,Multiplayer,84,15,7,0,Xbox
22542,P03113,2026-03-10,52,Warzone,35,12,5,0,Xbox
22543,P03114,2026-01-06,0,Warzone,59,0,10,1,PC
22544,P03114,2026-01-07,1,Warzone,37,7,11,1,PC
22545,P03114,2026-01-24,18,Warzone,46,6,16,0,PC
22546,P03115,2026-01-19,0,Warzone,27,7,5,1,PS5
22547,P03115,2026-01-21,2,Campaign,39,14,5,0,PS5
22548,P03115,2026-01-23,4,Warzone,45,11,1,0,PS5
22549,P03115,2026-02-06,18,Multiplayer,49,21,6,0,PS5
22550,P03115,2026-02-19,31,Warzone,31,12,7,1,PS5
22551,P03116,2026-01-03,0,Warzone,46,6,7,0,Xbox
22552,P03116,2026-01-04,1,Multiplayer,5,8,11,1,Xbox
22553,P03116,2026-01-08,5,Multiplayer,40,0,10,0,Xbox
22554,P03116,2026-01-11,8,Multiplayer,43,9,6,1,Xbox
22555,P03116,2026-01-11,8,Warzone,47,7,11,0,Xbox
22556,P03116,2026-01-11,8,Campaign,38,8,10,0,Xbox
22557,P03116,2026-01-12,9,Warzone,112,12,11,1,Xbox
22558,P03116,2026-02-02,30,Multiplayer,53,9,9,0,Xbox
22559,P03116,2026-03-04,60,Warzone,69,0,11,0,Xbox
22560,P03116,2026-03-04,60,Multiplayer,37,4,7,1,Xbox
22561,P03116,2026-03-04,60,Warzone,57,13,10,1,Xbox
22562,P03117,2026-04-01,0,Warzone,26,12,9,0,PC
22563,P03117,2026-04-01,0,Warzone,59,4,6,0,PC
22564,P03117,2026-04-01,0,Multiplayer,60,11,7,0,PC
22565,P03117,2026-04-03,2,Warzone,81,8,6,0,PC
22566,P03117,2026-04-06,5,Warzone,53,3,7,0,PC
22567,P03117,2026-04-06,5,Multiplayer,74,12,12,0,PC
22568,P03117,2026-04-06,5,Multiplayer,51,10,6,0,PC
22569,P03117,2026-04-12,11,Multiplayer,60,9,16,0,PC
22570,P03117,2026-04-14,13,Multiplayer,22,8,6,0,PC
22571,P03117,2026-04-15,14,Warzone,46,6,7,0,PC
22572,P03117,2026-05-17,46,Campaign,17,11,3,0,PC
22573,P03118,2026-01-18,0,Warzone,50,7,9,0,PC
22574,P03118,2026-01-18,0,Campaign,58,11,6,0,PC
22575,P03118,2026-01-18,0,Campaign,37,1,12,0,PC
22576,P03118,2026-01-24,6,Multiplayer,39,3,9,1,PC
22577,P03118,2026-01-25,7,Multiplayer,53,3,16,0,PC
22578,P03118,2026-01-27,9,Warzone,63,5,7,1,PC
22579,P03118,2026-02-14,27,Warzone,26,10,13,1,PC
22580,P03119,2026-03-20,0,Multiplayer,65,3,8,0,PS5
22581,P03119,2026-03-21,1,Warzone,44,3,12,0,PS5
22582,P03119,2026-03-21,1,Warzone,60,5,15,0,PS5
22583,P03119,2026-03-25,5,Warzone,70,12,12,0,PS5
22584,P03119,2026-03-25,5,Campaign,48,1,12,0,PS5
22585,P03119,2026-04-08,19,Multiplayer,39,12,16,1,PS5
22586,P03119,2026-04-08,19,Campaign,59,11,19,0,PS5
22587,P03119,2026-04-20,31,Warzone,65,3,9,0,PS5
22588,P03119,2026-04-20,31,Warzone,55,8,9,0,PS5
22589,P03119,2026-04-26,37,Warzone,11,5,14,0,PS5
22590,P03119,2026-05-10,51,Warzone,46,6,8,1,PS5
22591,P03119,2026-05-12,53,Warzone,63,12,16,1,PS5
22592,P03119,2026-05-12,53,Multiplayer,70,6,12,1,PS5
22593,P03119,2026-05-12,53,Warzone,32,12,13,0,PS5
22594,P03120,2026-03-04,0,Warzone,41,0,42,0,Xbox
22595,P03120,2026-03-04,0,Warzone,29,5,47,0,Xbox
22596,P03120,2026-03-06,2,Warzone,59,2,42,0,Xbox
22597,P03120,2026-03-06,2,Warzone,60,4,45,0,Xbox
22598,P03120,2026-03-06,2,Warzone,74,0,47,0,Xbox
22599,P03120,2026-03-15,11,Multiplayer,68,6,41,0,Xbox
22600,P03120,2026-03-15,11,Multiplayer,33,0,48,0,Xbox
22601,P03120,2026-03-22,18,Warzone,25,3,45,0,Xbox
22602,P03120,2026-03-22,18,Warzone,22,1,45,0,Xbox
22603,P03120,2026-03-22,18,Warzone,67,1,46,0,Xbox
22604,P03121,2026-02-03,0,Warzone,49,5,7,0,PC
22605,P03121,2026-02-04,1,Warzone,5,7,6,0,PC
22606,P03121,2026-02-04,1,Multiplayer,43,11,8,0,PC
22607,P03121,2026-02-07,4,Multiplayer,50,5,10,0,PC
22608,P03121,2026-02-07,4,Warzone,28,2,6,0,PC
22609,P03121,2026-02-07,4,Multiplayer,48,5,11,0,PC
22610,P03121,2026-02-10,7,Warzone,25,10,6,0,PC
22611,P03121,2026-02-10,7,Warzone,30,10,10,1,PC
22612,P03121,2026-02-10,7,Multiplayer,27,9,13,1,PC
22613,P03121,2026-02-18,15,Multiplayer,23,7,3,0,PC
22614,P03121,2026-02-18,15,Warzone,44,9,14,1,PC
22615,P03121,2026-02-18,15,Warzone,41,8,6,1,PC
22616,P03122,2026-03-11,0,Multiplayer,69,9,5,0,PS5
22617,P03122,2026-03-30,19,Multiplayer,61,17,5,0,PS5
22618,P03123,2026-01-08,0,Warzone,51,8,10,1,Xbox
22619,P03123,2026-01-10,2,Warzone,36,3,7,0,Xbox
22620,P03123,2026-01-11,3,Multiplayer,22,12,7,0,Xbox
22621,P03123,2026-01-20,12,Warzone,35,10,10,0,Xbox
22622,P03123,2026-03-06,57,Multiplayer,66,13,3,0,Xbox
22623,P03123,2026-03-06,57,Warzone,57,7,6,0,Xbox
22624,P03124,2026-03-15,0,Multiplayer,43,11,11,1,PC
22625,P03124,2026-03-16,1,Warzone,54,3,8,0,PC
22626,P03124,2026-03-21,6,Warzone,42,0,7,0,PC
22627,P03125,2026-01-14,0,Campaign,51,12,5,0,PS5
22628,P03125,2026-01-15,1,Warzone,30,10,6,1,PS5
22629,P03125,2026-01-17,3,Warzone,56,15,6,0,PS5
22630,P03125,2026-02-11,28,Warzone,77,12,6,0,PS5
22631,P03125,2026-02-13,30,Multiplayer,77,11,5,1,PS5
22632,P03125,2026-02-13,30,Multiplayer,33,12,5,0,PS5
22633,P03125,2026-02-22,39,Warzone,15,14,2,0,PS5
22634,P03125,2026-02-22,39,Multiplayer,12,13,13,0,PS5
22635,P03125,2026-03-11,56,Warzone,59,9,10,1,PS5
22636,P03126,2026-01-06,0,Warzone,40,2,5,1,PS5
22637,P03126,2026-01-26,20,Multiplayer,61,10,9,0,PS5
22638,P03126,2026-01-30,24,Warzone,52,7,12,0,PS5
22639,P03127,2026-01-18,0,Warzone,38,7,6,1,PC
22640,P03127,2026-01-20,2,Warzone,18,8,11,0,PC
22641,P03127,2026-01-20,2,Multiplayer,61,4,4,0,PC
22642,P03127,2026-01-20,2,Multiplayer,16,5,11,0,PC
22643,P03127,2026-01-22,4,Warzone,26,6,9,1,PC
22644,P03128,2026-03-29,0,Warzone,53,20,8,0,PS5
22645,P03128,2026-03-29,0,Campaign,58,14,7,0,PS5
22646,P03128,2026-03-29,0,Warzone,37,9,4,0,PS5
22647,P03128,2026-04-01,3,Warzone,49,16,5,0,PS5
22648,P03128,2026-05-08,40,Warzone,44,11,1,1,PS5
22649,P03128,2026-05-08,40,Warzone,29,15,2,0,PS5
22650,P03128,2026-05-19,51,Multiplayer,34,10,3,0,PS5
22651,P03128,2026-05-19,51,Campaign,32,18,9,1,PS5
22652,P03128,2026-05-19,51,Warzone,42,9,11,1,PS5
